id,time
17378,2009-06-17 11:57:44
17379,2009-06-17 11:59:07
17380,2009-06-17 12:03:47
17381,2009-06-17 12:16:25
17382,2009-06-17 12:31:24
17383,2009-06-17 12:41:25
17384,2009-06-17 13:04:17
17385,2009-06-17 13:12:38
17386,2009-06-17 13:23:17
17387,2009-06-17 13:43:45
17388,2009-06-17 14:02:22
17389,2009-06-17 14:14:57
17390,2009-06-17 14:23:27
17391,2009-06-17 14:43:48
17392,2009-06-17 15:15:31
17393,2009-06-17 15:24:41
17394,2009-06-17 15:58:51
17395,2009-06-17 16:12:37
17396,2009-06-17 16:27:19
17397,2009-06-17 16:51:28
17398,2009-06-17 17:17:37
17399,2009-06-17 17:53:49
17400,2009-06-17 18:05:17
17401,2009-06-17 18:25:54
17402,2009-06-17 19:00:36
17403,2009-06-17 19:22:56
17404,2009-06-17 19:27:57
17405,2009-06-17 19:32:49
17406,2009-06-17 20:08:41
17407,2009-06-17 20:12:55
17408,2009-06-17 20:19:08
17409,2009-06-17 20:30:17
17410,2009-06-17 20:37:41
17411,2009-06-17 21:09:47
17412,2009-06-17 21:46:10
17413,2009-06-17 21:57:07
17414,2009-06-17 22:04:08
17415,2009-06-17 22:30:11
17416,2009-06-17 22:42:14
17417,2009-06-17 23:25:40
17418,2009-06-17 23:30:32
17419,2009-06-17 23:39:43
17420,2009-06-17 23:45:41
17421,2009-06-17 23:51:27
17422,2009-06-18 00:10:12
17423,2009-06-18 00:12:36
17424,2009-06-18 00:15:19
17425,2009-06-18 00:22:04
17426,2009-06-18 00:32:48
17427,2009-06-18 00:33:02
17428,2009-06-18 01:04:51
17429,2009-06-18 01:10:19
17430,2009-06-18 01:34:27
17431,2009-06-18 01:56:19
17432,2009-06-18 02:05:09
17433,2009-06-18 02:12:13
17434,2009-06-18 02:29:06
17435,2009-06-18 02:42:29
17436,2009-06-18 02:56:54
17437,2009-06-18 03:00:58
17438,2009-06-18 03:47:54
17439,2009-06-18 04:19:27
17440,2009-06-18 04:21:00
17441,2009-06-18 04:21:31
17442,2009-06-18 04:31:44
17443,2009-06-18 05:08:04
17444,2009-06-18 05:10:47
17445,2009-06-18 05:29:11
17446,2009-06-18 06:01:35
17447,2009-06-18 06:18:05
17448,2009-06-18 06:37:14
17449,2009-06-18 06:44:12
17450,2009-06-18 07:01:39
17451,2009-06-18 07:36:44
17452,2009-06-18 08:01:47
17453,2009-06-18 08:16:32
17454,2009-06-18 08:21:38
17455,2009-06-18 08:51:49
17456,2009-06-18 09:22:14
17457,2009-06-18 09:36:55
17458,2009-06-18 10:11:18
17459,2009-06-18 10:15:28
17460,2009-06-18 10:37:16
17461,2009-06-18 10:44:33
17462,2009-06-18 10:50:42
17463,2009-06-18 11:17:33
17464,2009-06-18 12:01:55
17465,2009-06-18 12:12:09
17466,2009-06-18 12:32:49
17467,2009-06-18 12:33:29
17468,2009-06-18 13:06:17
17469,2009-06-18 13:13:58
17470,2009-06-18 13:55:04
17471,2009-06-18 14:12:48
17472,2009-06-18 14:19:50
17473,2009-06-18 14:42:37
17474,2009-06-18 15:14:39
17475,2009-06-18 15:32:27
17476,2009-06-18 15:41:43
17477,2009-06-18 16:21:50
17478,2009-06-18 16:45:11
17479,2009-06-18 17:18:59
17480,2009-06-18 17:26:54
17481,2009-06-18 17:46:59
17482,2009-06-18 18:25:25
17483,2009-06-18 18:26:05
17484,2009-06-18 18:58:29
17485,2009-06-18 19:22:47
17486,2009-06-18 19:36:11
17487,2009-06-18 20:05:00
17488,2009-06-18 20:13:39
17489,2009-06-18 20:32:23
17490,2009-06-18 21:02:13
17491,2009-06-18 21:23:59
17492,2009-06-18 21:33:41
17493,2009-06-18 21:58:10
17494,2009-06-18 22:34:12
17495,2009-06-18 22:48:17
17496,2009-06-18 23:04:39
17497,2009-06-18 23:36:11
17498,2009-06-18 23:40:34
17499,2009-06-18 23:45:26
17500,2009-06-18 23:55:25
17501,2009-06-18 23:55:43
17502,2009-06-19 00:24:49
17503,2009-06-19 00:29:06
17504,2009-06-19 00:40:50
17505,2009-06-19 00:45:25
17506,2009-06-19 00:44:31
17507,2009-06-19 00:59:41
17508,2009-06-19 01:23:50
17509,2009-06-19 01:34:33
17510,2009-06-19 01:58:58
17511,2009-06-19 02:27:19
17512,2009-06-19 02:33:52
17513,2009-06-19 02:40:29
17514,2009-06-19 03:14:05
17515,2009-06-19 03:14:34
17516,2009-06-19 03:20:54
17517,2009-06-19 03:21:19
17518,2009-06-19 03:39:46
17519,2009-06-19 03:49:03
17520,2009-06-19 03:54:04
17521,2009-06-19 04:12:26
17522,2009-06-19 04:43:08
17523,2009-06-19 05:09:36
17524,2009-06-19 05:42:57
17525,2009-06-19 06:13:22
17526,2009-06-19 06:15:39
17527,2009-06-19 06:33:53
17528,2009-06-19 06:48:04
17529,2009-06-19 07:04:15
17530,2009-06-19 07:15:15
17531,2009-06-19 07:28:27
17532,2009-06-19 07:32:24
17533,2009-06-19 07:43:33
17534,2009-06-19 07:46:17
17535,2009-06-19 08:11:36
17536,2009-06-19 08:18:37
17537,2009-06-19 08:26:57
17538,2009-06-19 08:50:23
17539,2009-06-19 08:51:58
17540,2009-06-19 08:59:07
17541,2009-06-19 09:06:18
17542,2009-06-19 09:18:38
17543,2009-06-19 09:48:22
17544,2009-06-19 10:10:44
17545,2009-06-19 10:35:17
17546,2009-06-19 10:41:28
17547,2009-06-19 10:45:54
17548,2009-06-19 11:00:05
17549,2009-06-19 11:10:21
17550,2009-06-19 11:14:50
17551,2009-06-19 11:25:04
17552,2009-06-19 12:00:30
17553,2009-06-19 13:02:03
17554,2009-06-19 13:11:08
17555,2009-06-19 13:36:15
17556,2009-06-19 13:43:42
17557,2009-06-19 14:19:09
17558,2009-06-19 14:45:38
17559,2009-06-19 15:02:25
17560,2009-06-19 15:37:06
17561,2009-06-19 15:39:19
17562,2009-06-19 16:12:36
17563,2009-06-19 16:40:59
17564,2009-06-19 16:56:16
17565,2009-06-19 17:12:21
17566,2009-06-19 17:24:55
17567,2009-06-19 17:37:46
17568,2009-06-19 17:52:08
17569,2009-06-19 18:24:53
17570,2009-06-19 18:44:47
17571,2009-06-19 19:16:21
17572,2009-06-19 19:20:39
17573,2009-06-19 19:23:14
17574,2009-06-19 19:55:53
17575,2009-06-19 20:01:30
17576,2009-06-19 20:24:52
17577,2009-06-19 20:38:30
17578,2009-06-19 21:08:51
17579,2009-06-19 21:20:38
17580,2009-06-19 21:27:08
17581,2009-06-19 22:05:16
17582,2009-06-19 22:27:49
17583,2009-06-19 22:36:17
17584,2009-06-19 22:51:14
17585,2009-06-19 22:52:06
17586,2009-06-19 23:24:31
17587,2009-06-19 23:38:12
17588,2009-06-19 23:58:55
17589,2009-06-20 00:18:10
17590,2009-06-20 00:24:48
17591,2009-06-20 00:38:38
17592,2009-06-20 01:10:47
17593,2009-06-20 01:27:12
17594,2009-06-20 01:31:47
17595,2009-06-20 01:41:07
17596,2009-06-20 02:02:19
17597,2009-06-20 02:43:29
17598,2009-06-20 03:01:41
17599,2009-06-20 03:12:52
17600,2009-06-20 03:21:50
17601,2009-06-20 03:38:21
17602,2009-06-20 03:55:45
17603,2009-06-20 04:39:13
17604,2009-06-20 04:49:10
17605,2009-06-20 05:02:46
17606,2009-06-20 05:23:41
17607,2009-06-20 05:35:49
17608,2009-06-20 05:59:37
17609,2009-06-20 06:17:17
17610,2009-06-20 06:33:37
17611,2009-06-20 06:56:39
17612,2009-06-20 07:11:55
17613,2009-06-20 07:25:58
17614,2009-06-20 07:31:58
17615,2009-06-20 07:59:13
17616,2009-06-20 07:57:46
17617,2009-06-20 08:01:39
17618,2009-06-20 08:10:22
17619,2009-06-20 08:15:57
17620,2009-06-20 08:27:36
17621,2009-06-20 08:45:05
17622,2009-06-20 09:09:51
17623,2009-06-20 09:17:07
17624,2009-06-20 09:23:30
17625,2009-06-20 09:52:09
17626,2009-06-20 10:24:19
17627,2009-06-20 10:27:12
17628,2009-06-20 10:32:36
17629,2009-06-20 10:49:04
17630,2009-06-20 10:57:40
17631,2009-06-20 10:54:49
17632,2009-06-20 11:20:56
17633,2009-06-20 11:35:51
17634,2009-06-20 11:40:29
17635,2009-06-20 12:14:49
17636,2009-06-20 12:44:57
17637,2009-06-20 13:14:29
17638,2009-06-20 13:47:47
17639,2009-06-20 14:13:27
17640,2009-06-20 14:39:01
17641,2009-06-20 14:51:29
17642,2009-06-20 15:16:25
17643,2009-06-20 15:47:02
17644,2009-06-20 16:19:26
17645,2009-06-20 16:19:14
17646,2009-06-20 16:25:46
17647,2009-06-20 16:56:05
17648,2009-06-20 16:57:24
17649,2009-06-20 17:00:50
17650,2009-06-20 17:34:37
17651,2009-06-20 17:40:17
17652,2009-06-20 18:06:51
17653,2009-06-20 18:16:09
17654,2009-06-20 18:20:26
17655,2009-06-20 18:27:32
17656,2009-06-20 19:11:33
17657,2009-06-20 19:38:10
17658,2009-06-20 20:11:07
17659,2009-06-20 20:30:55
17660,2009-06-20 21:15:17
17661,2009-06-20 21:38:37
17662,2009-06-20 21:44:06
17663,2009-06-20 22:18:07
17664,2009-06-20 22:31:41
17665,2009-06-20 22:39:49
17666,2009-06-20 23:21:20
17667,2009-06-21 00:02:44
17668,2009-06-21 00:07:16
17669,2009-06-21 00:40:17
17670,2009-06-21 00:56:38
17671,2009-06-21 01:08:03
17672,2009-06-21 01:23:09
17673,2009-06-21 01:25:06
17674,2009-06-21 01:32:08
17675,2009-06-21 02:16:06
17676,2009-06-21 02:32:14
17677,2009-06-21 03:00:10
17678,2009-06-21 03:18:29
17679,2009-06-21 03:46:30
17680,2009-06-21 03:45:46
17681,2009-06-21 04:21:41
17682,2009-06-21 04:29:47
17683,2009-06-21 04:55:23
17684,2009-06-21 05:28:02
17685,2009-06-21 05:47:27
17686,2009-06-21 06:05:09
17687,2009-06-21 06:19:39
17688,2009-06-21 06:27:07
17689,2009-06-21 07:00:50
17690,2009-06-21 07:14:06
17691,2009-06-21 07:14:53
17692,2009-06-21 07:25:40
17693,2009-06-21 07:26:19
17694,2009-06-21 08:02:37
17695,2009-06-21 08:23:16
17696,2009-06-21 08:29:01
17697,2009-06-21 09:00:23
17698,2009-06-21 09:32:43
17699,2009-06-21 09:33:59
17700,2009-06-21 09:42:40
17701,2009-06-21 09:59:08
17702,2009-06-21 10:17:36
17703,2009-06-21 10:44:58
17704,2009-06-21 10:50:24
17705,2009-06-21 11:13:03
17706,2009-06-21 11:37:12
17707,2009-06-21 11:51:19
17708,2009-06-21 12:32:27
17709,2009-06-21 12:30:18
17710,2009-06-21 12:43:52
17711,2009-06-21 13:16:12
17712,2009-06-21 13:35:18
17713,2009-06-21 13:46:10
17714,2009-06-21 14:01:14
17715,2009-06-21 13:58:30
17716,2009-06-21 14:21:27
17717,2009-06-21 14:36:32
17718,2009-06-21 14:45:05
17719,2009-06-21 14:44:42
17720,2009-06-21 14:56:43
17721,2009-06-21 15:03:28
17722,2009-06-21 15:48:00
17723,2009-06-21 16:28:37
17724,2009-06-21 16:43:51
17725,2009-06-21 16:48:40
17726,2009-06-21 17:33:10
17727,2009-06-21 18:11:25
17728,2009-06-21 18:25:26
17729,2009-06-21 18:25:56
17730,2009-06-21 18:30:41
17731,2009-06-21 19:10:57
17732,2009-06-21 19:31:31
17733,2009-06-21 19:39:49
17734,2009-06-21 19:45:10
17735,2009-06-21 19:53:39
17736,2009-06-21 19:58:35
17737,2009-06-21 20:22:50
17738,2009-06-21 20:29:59
17739,2009-06-21 21:11:24
17740,2009-06-21 21:27:10
17741,2009-06-21 22:00:27
17742,2009-06-21 22:12:23
17743,2009-06-21 22:25:41
17744,2009-06-21 22:40:02
17745,2009-06-21 23:08:41
17746,2009-06-21 23:22:49
17747,2009-06-21 23:32:41
17748,2009-06-22 00:06:46
17749,2009-06-22 00:24:12
17750,2009-06-22 00:49:04
17751,2009-06-22 01:17:35
17752,2009-06-22 01:48:11
17753,2009-06-22 02:02:59
17754,2009-06-22 02:04:59
17755,2009-06-22 02:17:02
17756,2009-06-22 02:39:54
17757,2009-06-22 03:10:54
17758,2009-06-22 03:39:48
17759,2009-06-22 04:17:23
17760,2009-06-22 04:39:23
17761,2009-06-22 04:46:44
17762,2009-06-22 05:09:20
17763,2009-06-22 05:18:55
17764,2009-06-22 05:31:58
17765,2009-06-22 06:19:14
17766,2009-06-22 06:34:18
17767,2009-06-22 06:38:43
17768,2009-06-22 06:36:41
17769,2009-06-22 06:48:35
17770,2009-06-22 06:51:52
17771,2009-06-22 07:22:53
17772,2009-06-22 07:31:49
17773,2009-06-22 07:41:51
17774,2009-06-22 07:51:37
17775,2009-06-22 07:58:01
17776,2009-06-22 08:01:34
17777,2009-06-22 08:02:21
17778,2009-06-22 08:22:18
17779,2009-06-22 08:48:32
17780,2009-06-22 08:55:33
17781,2009-06-22 09:24:34
17782,2009-06-22 09:26:05
17783,2009-06-22 09:42:00
17784,2009-06-22 09:54:31
17785,2009-06-22 09:59:55
17786,2009-06-22 10:02:40
17787,2009-06-22 10:19:41
17788,2009-06-22 10:28:48
17789,2009-06-22 11:02:43
17790,2009-06-22 11:29:44
17791,2009-06-22 12:07:16
17792,2009-06-22 12:15:33
17793,2009-06-22 12:39:02
17794,2009-06-22 12:59:44
17795,2009-06-22 13:21:56
17796,2009-06-22 13:43:21
17797,2009-06-22 14:20:27
17798,2009-06-22 14:18:32
17799,2009-06-22 14:59:07
17800,2009-06-22 15:36:12
17801,2009-06-22 15:54:14
17802,2009-06-22 16:03:03
17803,2009-06-22 16:10:45
17804,2009-06-22 16:33:04
17805,2009-06-22 17:06:22
17806,2009-06-22 17:39:22
17807,2009-06-22 18:14:42
17808,2009-06-22 18:34:00
17809,2009-06-22 18:57:56
17810,2009-06-22 19:28:25
17811,2009-06-22 19:39:41
17812,2009-06-22 19:38:44
17813,2009-06-22 20:16:08
17814,2009-06-22 20:52:18
17815,2009-06-22 20:58:53
17816,2009-06-22 21:09:03
17817,2009-06-22 21:15:51
17818,2009-06-22 21:47:27
17819,2009-06-22 22:07:09
17820,2009-06-22 22:21:57
17821,2009-06-22 22:40:00
17822,2009-06-22 23:15:16
17823,2009-06-22 23:38:53
17824,2009-06-23 00:15:21
17825,2009-06-23 00:17:24
17826,2009-06-23 00:54:44
17827,2009-06-23 01:04:30
17828,2009-06-23 01:18:42
17829,2009-06-23 01:15:27
17830,2009-06-23 01:50:18
17831,2009-06-23 02:16:58
17832,2009-06-23 02:25:35
17833,2009-06-23 02:35:28
17834,2009-06-23 02:59:15
17835,2009-06-23 03:03:30
17836,2009-06-23 03:17:15
17837,2009-06-23 03:53:24
17838,2009-06-23 03:59:37
17839,2009-06-23 04:36:09
17840,2009-06-23 04:58:46
17841,2009-06-23 05:18:55
17842,2009-06-23 05:22:39
17843,2009-06-23 05:22:02
17844,2009-06-23 05:34:21
17845,2009-06-23 05:31:49
17846,2009-06-23 06:01:45
17847,2009-06-23 06:06:35
17848,2009-06-23 06:08:42
17849,2009-06-23 06:15:29
17850,2009-06-23 06:23:01
17851,2009-06-23 06:40:29
17852,2009-06-23 06:46:25
17853,2009-06-23 07:21:37
17854,2009-06-23 07:50:30
17855,2009-06-23 08:08:54
17856,2009-06-23 08:22:01
17857,2009-06-23 08:46:25
17858,2009-06-23 08:53:06
17859,2009-06-23 08:52:32
17860,2009-06-23 08:52:35
17861,2009-06-23 08:52:39
17862,2009-06-23 09:03:24
17863,2009-06-23 09:30:07
17864,2009-06-23 09:36:30
17865,2009-06-23 10:06:25
17866,2009-06-23 10:33:21
17867,2009-06-23 10:59:48
17868,2009-06-23 11:35:04
17869,2009-06-23 11:53:23
17870,2009-06-23 12:09:05
17871,2009-06-23 12:09:49
17872,2009-06-23 12:33:51
17873,2009-06-23 12:55:46
17874,2009-06-23 13:16:08
17875,2009-06-23 13:26:26
17876,2009-06-23 14:19:01
17877,2009-06-23 15:04:06
17878,2009-06-23 15:16:57
17879,2009-06-23 15:32:45
17880,2009-06-23 16:15:44
17881,2009-06-23 16:44:45
17882,2009-06-23 17:22:22
17883,2009-06-23 17:46:16
17884,2009-06-23 18:18:23
17885,2009-06-23 18:17:00
17886,2009-06-23 18:28:51
17887,2009-06-23 18:36:38
17888,2009-06-23 18:41:17
17889,2009-06-23 18:55:04
17890,2009-06-23 19:37:05
17891,2009-06-23 20:13:26
17892,2009-06-23 20:22:39
17893,2009-06-23 20:34:45
17894,2009-06-23 21:05:33
17895,2009-06-23 21:40:41
17896,2009-06-23 22:25:33
17897,2009-06-23 22:57:21
17898,2009-06-23 23:19:42
17899,2009-06-23 23:32:39
17900,2009-06-24 00:12:58
17901,2009-06-24 00:35:19
17902,2009-06-24 01:04:59
17903,2009-06-24 01:03:27
17904,2009-06-24 01:07:13
17905,2009-06-24 01:20:39
17906,2009-06-24 02:05:42
17907,2009-06-24 02:23:46
17908,2009-06-24 02:25:53
17909,2009-06-24 02:59:51
17910,2009-06-24 03:36:21
17911,2009-06-24 04:16:00
17912,2009-06-24 04:29:16
17913,2009-06-24 04:46:49
17914,2009-06-24 04:51:31
17915,2009-06-24 05:11:30
17916,2009-06-24 05:31:19
17917,2009-06-24 05:42:40
17918,2009-06-24 06:08:47
17919,2009-06-24 06:09:26
17920,2009-06-24 06:14:53
17921,2009-06-24 06:58:24
17922,2009-06-24 07:29:10
17923,2009-06-24 07:49:02
17924,2009-06-24 07:59:52
17925,2009-06-24 08:11:59
17926,2009-06-24 08:18:12
17927,2009-06-24 08:18:29
17928,2009-06-24 08:29:24
17929,2009-06-24 08:45:42
17930,2009-06-24 09:13:10
17931,2009-06-24 09:29:41
17932,2009-06-24 09:48:36
17933,2009-06-24 10:20:10
17934,2009-06-24 10:20:16
17935,2009-06-24 10:28:50
17936,2009-06-24 10:45:20
17937,2009-06-24 10:54:22
17938,2009-06-24 11:27:29
17939,2009-06-24 11:34:01
17940,2009-06-24 11:34:06
17941,2009-06-24 11:36:29
17942,2009-06-24 12:02:04
17943,2009-06-24 12:07:48
17944,2009-06-24 12:13:35
17945,2009-06-24 12:17:14
17946,2009-06-24 12:23:23
17947,2009-06-24 12:47:03
17948,2009-06-24 12:56:15
17949,2009-06-24 13:20:44
17950,2009-06-24 13:27:42
17951,2009-06-24 13:55:29
17952,2009-06-24 14:11:19
17953,2009-06-24 14:15:36
17954,2009-06-24 14:59:52
17955,2009-06-24 15:05:10
17956,2009-06-24 15:39:02
17957,2009-06-24 15:47:27
17958,2009-06-24 16:00:58
17959,2009-06-24 16:26:26
17960,2009-06-24 16:34:54
17961,2009-06-24 16:35:47
17962,2009-06-24 17:04:01
17963,2009-06-24 17:28:30
17964,2009-06-24 17:46:42
17965,2009-06-24 17:49:02
17966,2009-06-24 17:52:04
17967,2009-06-24 18:07:40
17968,2009-06-24 18:14:02
17969,2009-06-24 18:22:19
17970,2009-06-24 18:51:37
17971,2009-06-24 19:26:03
17972,2009-06-24 19:36:03
17973,2009-06-24 19:58:33
17974,2009-06-24 20:02:13
17975,2009-06-24 20:02:34
17976,2009-06-24 20:08:45
17977,2009-06-24 20:06:47
17978,2009-06-24 20:31:18
17979,2009-06-24 20:29:38
17980,2009-06-24 20:33:15
17981,2009-06-24 21:10:48
17982,2009-06-24 21:14:42
17983,2009-06-24 21:38:00
17984,2009-06-24 21:42:41
17985,2009-06-24 21:49:52
17986,2009-06-24 22:04:41
17987,2009-06-24 22:12:33
17988,2009-06-24 22:30:17
17989,2009-06-24 22:29:58
17990,2009-06-24 22:32:19
17991,2009-06-24 22:55:27
17992,2009-06-24 23:17:59
17993,2009-06-24 23:17:57
17994,2009-06-24 23:56:12
17995,2009-06-25 00:28:43
17996,2009-06-25 00:47:57
17997,2009-06-25 00:45:20
17998,2009-06-25 00:47:49
17999,2009-06-25 01:10:47
18000,2009-06-25 01:31:45
18001,2009-06-25 01:59:22
18002,2009-06-25 02:05:08
18003,2009-06-25 02:09:55
18004,2009-06-25 02:17:04
18005,2009-06-25 02:22:49
18006,2009-06-25 02:39:12
18007,2009-06-25 02:43:11
18008,2009-06-25 02:51:39
18009,2009-06-25 03:00:28
18010,2009-06-25 03:37:01
18011,2009-06-25 03:38:50
18012,2009-06-25 03:56:06
18013,2009-06-25 03:59:14
18014,2009-06-25 04:09:35
18015,2009-06-25 04:37:21
18016,2009-06-25 05:22:28
18017,2009-06-25 05:42:08
18018,2009-06-25 06:16:22
18019,2009-06-25 06:19:33
18020,2009-06-25 06:27:10
18021,2009-06-25 06:28:45
18022,2009-06-25 06:53:12
18023,2009-06-25 08:05:05
18024,2009-06-25 08:28:57
18025,2009-06-25 08:35:16
18026,2009-06-25 09:16:38
18027,2009-06-25 09:23:20
18028,2009-06-25 09:53:00
18029,2009-06-25 09:59:08
18030,2009-06-25 12:45:41
18031,2009-06-25 14:21:45
18032,2009-06-25 14:59:56
18033,2009-06-25 15:24:55
18034,2009-06-25 16:03:57
18035,2009-06-25 16:11:01
18036,2009-06-25 16:53:14
18037,2009-06-25 17:06:42
18038,2009-06-25 17:09:27
18039,2009-06-25 17:25:35
18040,2009-06-25 17:40:22
18041,2009-06-25 17:56:52
18042,2009-06-25 17:55:15
18043,2009-06-25 18:33:44
18044,2009-06-25 19:14:27
18045,2009-06-25 19:27:32
18046,2009-06-25 19:45:31
18047,2009-06-25 19:42:54
18048,2009-06-25 19:59:14
18049,2009-06-25 20:28:10
18050,2009-06-25 20:31:01
18051,2009-06-25 20:33:38
18052,2009-06-25 20:47:54
18053,2009-06-25 21:09:43
18054,2009-06-25 21:51:21
18055,2009-06-25 21:57:17
18056,2009-06-25 22:04:18
18057,2009-06-25 22:08:10
18058,2009-06-25 22:33:25
18059,2009-06-25 23:03:20
18060,2009-06-25 23:19:16
18061,2009-06-25 23:34:09
18062,2009-06-25 23:51:57
18063,2009-06-26 00:03:02
18064,2009-06-26 00:40:02
18065,2009-06-26 01:08:34
18066,2009-06-26 01:12:12
18067,2009-06-26 01:24:43
18068,2009-06-26 01:31:20
18069,2009-06-26 01:45:08
18070,2009-06-26 02:03:13
18071,2009-06-26 02:16:05
18072,2009-06-26 02:21:55
18073,2009-06-26 02:31:07
18074,2009-06-26 02:49:25
18075,2009-06-26 03:09:15
18076,2009-06-26 03:15:40
18077,2009-06-26 03:14:39
18078,2009-06-26 03:18:29
18079,2009-06-26 03:35:21
18080,2009-06-26 03:58:28
18081,2009-06-26 04:10:01
18082,2009-06-26 04:40:22
18083,2009-06-26 04:57:35
18084,2009-06-26 05:37:03
18085,2009-06-26 05:37:14
18086,2009-06-26 06:13:41
18087,2009-06-26 06:25:52
18088,2009-06-26 06:42:55
18089,2009-06-26 07:21:27
18090,2009-06-26 07:24:28
18091,2009-06-26 07:29:15
18092,2009-06-26 07:59:06
18093,2009-06-26 08:22:51
18094,2009-06-26 08:40:44
18095,2009-06-26 08:50:12
18096,2009-06-26 08:46:34
18097,2009-06-26 09:08:23
18098,2009-06-26 09:21:35
18099,2009-06-26 09:21:55
18100,2009-06-26 09:23:55
18101,2009-06-26 09:38:06
18102,2009-06-26 09:39:40
18103,2009-06-26 10:03:01
18104,2009-06-26 10:08:27
18105,2009-06-26 10:15:51
18106,2009-06-26 10:15:39
18107,2009-06-26 10:35:19
18108,2009-06-26 10:57:31
18109,2009-06-26 11:23:40
18110,2009-06-26 11:46:33
18111,2009-06-26 12:02:17
18112,2009-06-26 12:31:18
18113,2009-06-26 12:57:24
18114,2009-06-26 13:06:21
18115,2009-06-26 13:22:50
18116,2009-06-26 13:22:10
18117,2009-06-26 13:36:15
18118,2009-06-26 13:50:23
18119,2009-06-26 13:51:58
18120,2009-06-26 14:20:52
18121,2009-06-26 14:21:45
18122,2009-06-26 14:45:04
18123,2009-06-26 14:52:39
18124,2009-06-26 15:46:03
18125,2009-06-26 15:50:01
18126,2009-06-26 16:11:50
18127,2009-06-26 16:24:47
18128,2009-06-26 17:02:20
18129,2009-06-26 17:23:09
18130,2009-06-26 17:43:44
18131,2009-06-26 18:04:37
18132,2009-06-26 18:21:31
18133,2009-06-26 18:39:47
18134,2009-06-26 18:51:43
18135,2009-06-26 19:01:23
18136,2009-06-26 19:02:45
18137,2009-06-26 19:13:43
18138,2009-06-26 20:20:32
18139,2009-06-26 20:41:57
18140,2009-06-26 20:41:52
18141,2009-06-26 20:53:04
18142,2009-06-26 21:11:43
18143,2009-06-26 21:14:00
18144,2009-06-26 21:32:53
18145,2009-06-26 21:49:21
18146,2009-06-26 22:15:22
18147,2009-06-26 22:53:50
18148,2009-06-26 23:19:30
18149,2009-06-26 23:38:11
18150,2009-06-26 23:46:43
18151,2009-06-26 23:53:26
18152,2009-06-26 23:59:39
18153,2009-06-27 00:09:52
18154,2009-06-27 00:19:47
18155,2009-06-27 00:37:33
18156,2009-06-27 00:37:01
18157,2009-06-27 00:47:18
18158,2009-06-27 01:16:42
18159,2009-06-27 01:51:30
18160,2009-06-27 02:02:30
18161,2009-06-27 02:11:28
18162,2009-06-27 02:50:13
18163,2009-06-27 03:21:18
18164,2009-06-27 03:53:42
18165,2009-06-27 03:52:47
18166,2009-06-27 04:01:26
18167,2009-06-27 04:45:41
18168,2009-06-27 05:00:55
18169,2009-06-27 05:10:31
18170,2009-06-27 05:37:47
18171,2009-06-27 05:58:47
18172,2009-06-27 05:59:28
18173,2009-06-27 06:05:41
18174,2009-06-27 06:43:33
18175,2009-06-27 07:23:49
18176,2009-06-27 07:30:59
18177,2009-06-27 07:38:04
18178,2009-06-27 07:47:07
18179,2009-06-27 08:04:32
18180,2009-06-27 08:33:41
18181,2009-06-27 08:48:52
18182,2009-06-27 09:03:51
18183,2009-06-27 09:04:33
18184,2009-06-27 09:19:03
18185,2009-06-27 09:40:46
18186,2009-06-27 09:52:58
18187,2009-06-27 09:59:13
18188,2009-06-27 10:20:36
18189,2009-06-27 10:34:40
18190,2009-06-27 10:42:29
18191,2009-06-27 11:01:28
18192,2009-06-27 11:11:34
18193,2009-06-27 11:21:52
18194,2009-06-27 11:50:58
18195,2009-06-27 12:08:17
18196,2009-06-27 12:48:48
18197,2009-06-27 12:47:57
18198,2009-06-27 12:57:07
18199,2009-06-27 13:39:51
18200,2009-06-27 14:15:08
18201,2009-06-27 14:22:32
18202,2009-06-27 14:31:35
18203,2009-06-27 14:37:59
18204,2009-06-27 15:03:54
18205,2009-06-27 15:15:56
18206,2009-06-27 15:41:52
18207,2009-06-27 15:42:23
18208,2009-06-27 15:54:45
18209,2009-06-27 16:04:29
18210,2009-06-27 16:21:15
18211,2009-06-27 16:27:30
18212,2009-06-27 16:48:31
18213,2009-06-27 17:25:19
18214,2009-06-27 17:29:41
18215,2009-06-27 17:31:26
18216,2009-06-27 18:00:14
18217,2009-06-27 18:31:23
18218,2009-06-27 18:45:11
18219,2009-06-27 18:47:21
18220,2009-06-27 18:53:17
18221,2009-06-27 19:09:36
18222,2009-06-27 19:46:35
18223,2009-06-27 20:16:01
18224,2009-06-27 20:58:18
18225,2009-06-27 21:15:07
18226,2009-06-27 21:11:33
18227,2009-06-27 21:42:08
18228,2009-06-27 21:53:00
18229,2009-06-27 21:54:26
18230,2009-06-27 22:04:23
18231,2009-06-27 22:14:07
18232,2009-06-27 22:27:03
18233,2009-06-27 22:44:58
18234,2009-06-27 23:03:32
18235,2009-06-27 23:38:14
18236,2009-06-27 23:55:20
18237,2009-06-28 00:26:10
18238,2009-06-28 00:35:27
18239,2009-06-28 00:58:14
18240,2009-06-28 01:17:14
18241,2009-06-28 01:46:01
18242,2009-06-28 01:44:25
18243,2009-06-28 02:09:23
18244,2009-06-28 02:17:07
18245,2009-06-28 02:27:23
18246,2009-06-28 02:40:17
18247,2009-06-28 02:52:22
18248,2009-06-28 03:22:44
18249,2009-06-28 03:22:07
18250,2009-06-28 03:40:41
18251,2009-06-28 04:22:35
